0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000008, 0.000015
0.000334, -0.000056, -0.000008, 0.000018
0.000334, -0.000056, -0.000009, 0.000014
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000008, 0.000015
0.000334, -0.000056, -0.000009, 0.000015
0.000334, -0.000056, -0.000009, 0.000015
0.000334, -0.000056, -0.000009, 0.000016
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000008, 0.000015
0.000334, -0.000056, -0.000009, 0.000015
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000334, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000009, 0.000012
0.000335, -0.000056, -0.000008, 0.000015
0.000335, -0.000056, -0.000009, 0.000015
0.000335, -0.000056, -0.000008, 0.000015
0.000335, -0.000056, -0.000008, 0.000015
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
0.000335, -0.000057, -0.000009, 0.000012
